city,longitude,latitude,attacks
Kemer,36.6026,30.561,1
Kemerli,40.0017,42.3441,1
Kemiling,-5.4032,105.202,1
Kempton Park,-26.096,28.2332,1
Kendev,7.50645,9.6059,1
Kendua,24.6614,90.8413,1
Kenduguri,26.769,94.2371,1
Kendumundi,20.6483,83.0964,1
Keng,7.32195,28.6406,1
Kengtaung-Kenghkam,21.2914,99.6069,1
Kent,41.1518,-81.349,1
Kenzingen,48.1919,7.76867,1
Keran,32.7691,74.801,1
Kerau,-8.25,147.067,1
Kereinik,13.369,22.886,1
Kereomafa,11.0502,13.8435,1
Kereya,35.8269,36.6957,1
Keriaguda,17.9852,81.5825,1
Kericho,-0.3695,35.2854,1
Kerkara,36.9302,6.58441,1
Kerkera,36.9302,6.58441,1
Kerman,30.2755,57.0793,1
Kero,6.54085,101.536,1
Kesekodi,19.8949,80.9573,1
Keshabad,35.8043,69.2878,1
Keshem,36.8062,70.1007,1
Keshem district,36.8166,70.1008,1
Keshi,32.976,65.5488,1
Keshkal,20.0731,81.5916,1
Keshpur,22.5569,87.4618,1
Kesnazan,36.2052,44.1409,1
Ketaki,24.7499,84.3709,1
Ketar,24.4717,83.5563,1
Ketkii,24.7499,84.3709,1
Ketol District,4.81416,96.625,1
Keudee Geureubak,4.35827,98.1756,1
Keudi,22.249,87.2158,1
Keynsham,51.415,-2.5025,1
Kfar Hbab,34.0119,35.6572,1
Kfar Hess,32.2477,34.9351,1
Kfar Kila,33.2772,35.5517,1
Kfar Luban,32.0361,35.0383,1
Kfar Ruppin,32.4575,35.5557,1
Kfeir,33.8119,36.4448,1
Kfour,34.031,35.6961,1
Kfouri,33.9236,35.7381,1
Kg Lamda,6.58839,101.257,1
Kg Rawa,6.76127,101.448,1
Khaar,34.7359,71.5256,1
Khabe Rajputan,31.6725,75.2814,1
Khadaigodra,20.27,81.49,1
Khadgaon,20.5149,80.9042,1
Khadgapur,26.5402,86.59,1
Khadigram,24.7644,86.3369,1
Khado,32.1061,66.9069,1
Khadokhel,34.0054,71.2279,1
Khadra,36.3704,42.4362,1
Khadur Sahib,31.4236,75.0991,1
Khadzhalmakhi,42.4222,47.1882,1
Khafek,35.0319,65.0744,1
Khafizan,34.2864,70.3722,1
Khagaria district,25.4839,86.7014,1
Khagrabari,26.3504,89.4435,1
Khaidad Khel,33.5842,70.6597,1
Khail Maat Shah,33.7075,71.0022,1
Khair,27.9392,77.8424,1
Khair Bari,26.554,88.1916,1
Khair Kot district,32.7515,68.5696,1
Khairahani,27.6199,84.5648,1
Khaireni,27.6453,83.5949,1
Khairiput,18.4866,82.238,1
Khairkot district,32.7515,68.5696,1
Khairmato,33.5156,71.5133,1
Khairmeni,33.9662,69.8061,1
Khairo Khel,32.526,70.6068,1
Khairpur Nathan Shah,27.0904,67.7346,1
Khairpur Tameywala,29.5798,72.2394,1
Khairpur Tameywela,29.5798,72.2394,1
Khaisor,32.8892,70.5821,1
Khaisorah,32.4089,69.6694,1
Khaiwa,34.4342,70.4478,1
Khaiwas,33.696,70.3361,1
Khajori,32.9475,70.3245,1
Khajura,25.8253,83.2711,1
Khajurgachi,26.64,87.8904,1
Khajuri Devda,23.844,75.507,1
Khajuri Kach,32.0778,69.8439,1
Khak Jabra,34.4,69.4833,1
Khak-e Chupan,31.6792,64.8968,1
Khaki Jabar district,34.3241,69.4084,1
Khala,32.1077,66.9592,1
Khalbang,28.339,83.1422,1
Khalbishi,37.1023,43.2029,1
Khaldang,25.9533,90.6153,1
Khalde,33.789,35.4807,1
Khalf,14.5207,49.1521,1
Khalijian,35.4163,47.0613,1
Khaliqabad,32.3938,72.253,1
Khalishpur,23.3896,88.9451,1
Khalkhalah,33.071,36.5462,1
Khalkis,38.4645,23.6051,1
Khalsi Bhanga,22.3308,87.1286,1
Kham Abad,36.8017,66.9511,1
Khamir,16.1056,43.9788,1
Khamis Mushait,18.6423,43.0127,1
Khammar,33.796,45.2474,1
Khammas,35.4667,44.3167,1
Khamovniki,55.731,37.5774,1
Khan Arnabeh,33.1837,35.891,1
Khan Cheykoun,35.4459,36.6489,1
Khan Jahan Ali,22.8456,89.5403,1
Khan Kalai,32.1477,67.0871,1
Khan Kelay,34.1433,70.2436,1
Khan Khot,28.5391,68.4193,1
Khan Nagar,15.3874,76.0385,1
Khan Pur,31.6818,74.1012,1
Khan Shaykhun,35.4462,36.6486,1
Khan Sheikhoun,35.44,36.6496,1
Khan Tepa,33.971,68.949,1
Khan Wahan,27.1769,68.2935,1
Khan Zaman Khan,33.1012,68.0505,1
Khana district,4.69989,7.42277,1
Khanabal,33.7411,75.1297,1
Khanapur,17.9,79.9289,1
Khanaqah district,36.6816,66.184,1
Khanashin,30.5506,63.7814,1
Khanda Khas,24.2369,84.0749,1
Khandan,35.7789,65.834,1
Khandbari,26.3003,91.4,1
Khandi,18.9247,73.4806,1
Khangabok,24.6162,94.0077,1
Khani,33.3185,68.4526,1
Khani Chahar Bagh district,37.0008,65.2239,1
Khaniqa,36.0022,65.3628,1
Khaniqa district,36.7872,66.1532,1
Khanjak,32.1538,66.2694,1
Khanki,33.6834,70.6668,1
Khanna,30.7077,76.2151,1
Khanot,25.7985,68.2798,1
Khanozai,30.6247,67.3261,1
Khansa,33.1944,44.5872,1
Khantlang,23.7509,92.2672,1
Khao Saming district,12.3336,102.434,1
Khapiyanga,33.6901,70.3562,1
Khar district,34.7298,71.5217,1
Khar Kallay,33.7197,70.3294,1
Khar Nikah,31.8243,64.5579,1
Kharaba,32.4868,62.0404,1
Kharacho,26.1584,84.0098,1
Kharachoi,42.9329,46.2566,1
Kharadar,24.8504,66.9951,1
Kharagpur,22.3429,87.3046,1
Kharason Salakhun Chingya,24.6449,93.9993,1
Kharati,24.7302,84.9537,1
Kharbatha,31.9451,35.072,1
Khargai,32.3,70.2167,1
Khargaon,26.5538,90.3429,1
Khariaguda,19.1775,84.4606,1
Kharik,25.3675,87.0022,1
Kharik Maheshwari,24.9243,86.2206,1
Kharj,24.1533,47.3012,1
Kharjan,26.4652,94.0568,1
Kharkaya,26.9043,87.931,1
Kharkrez,32.6139,65.81,1
Kharkutta,25.9249,90.8982,1
Kharod,21.7442,82.5786,1
Kharouta,32.8919,74.8508,1
Kharpora,34.0555,74.5148,1
Kharr Kali,33.3196,68.459,1
Kharsanay,33.3338,69.9372,1
Kharsha,34.3991,71.2647,1
Kharwar,32.1061,66.9069,1
Kharwar district,33.6929,68.8916,1
Khasanya,43.4331,43.5789,1
Khash,28.2211,61.2158,1
Khash Rud,31.8803,63.0883,1
Khashabah,15.8125,44.3899,1
Khasham,35.2987,40.2935,1
Khashk,34.2292,70.1932,1
Khat Kalay,34.0049,71.9594,1
Khatawi,33.5981,69.2243,1
Khati,30.1126,79.9401,1
Khati Ghari,34.3446,72.0046,1
Khatkhura,22.4791,86.9361,1
Khattab,35.1972,36.6669,1
Khaur,33.2636,72.4629,1
Khawaja Mulk,31.7636,65.7425,1
Khawaja Namusa,35.5982,64.7637,1
Khawajin,32.249,63.8583,1
Khawaln,15.3347,45.1163,1
Khawar Kaly,33.6901,70.3562,1
Khawar Maksar,12.7992,45.0364,1
Khawazakhela,34.9371,72.4687,1
Khawe Kamar,32.8615,69.1268,1
Khawlan,15.1852,44.4937,1
Khawlan district,13.8118,43.2538,1
Khawra,34.3719,71.635,1
Khawzai,33.3905,68.3896,1
Khayran district,16.0766,43.3414,1
Khayrasole,23.7883,87.2656,1
Khazna,36.3628,43.3574,1
Khazuka,36.5958,41.8661,1
Khazyana Kandao,33.7822,70.8953,1
Khebda,42.4435,46.5477,1
Khehoyi,25.7995,93.7835,1
Khejur Chattar,23.015,91.3985,1
Khejuri,22.3088,86.1993,1
Khelani,33.1371,75.5153,1
Khemis El Khechna,36.6516,3.32898,1
Khemis Meliana,36.2667,2.21667,1
Khemisel Kechna,36.65,3.33057,1
Khenjan,35.4018,69.1447,1
Kheora,33.3891,74.314,1
Kher,33.295,68.4959,1
Khera,31.1968,75.7564,1
Kherapara,25.3451,90.2157,1
Kherarba,36.2008,1.73361,1
Kherawali,32.5239,74.9744,1
Kheri,27.9065,80.7962,1
Kheriguda,19.179,79.2708,1
Khest Pul,35.9538,64.9126,1
Khetlal,25.038,89.1086,1
Khetran,29.735,69.6347,1
Khewa,34.1718,70.6217,1
Khezar,34.0007,69.023,1
Khezra,35.0097,8.30111,1
Khidhir,31.1986,45.5392,1
Khilchian,31.551,75.1735,1
Khilgaon,23.7566,90.4644,1
Khimik,48.841,37.6463,1
Khimoi,42.6555,45.8545,1
Khinjan,35.4018,69.1447,1
Khios,38.3638,26.1372,1
Khirbat Abu Falah,32.0135,35.3024,1
Khirbat al-Nabi Elias,32.1851,35.016,1
Khirbat Tiyas,34.5514,37.8143,1
Khirbeh,34.5879,36.0183,1
Khirgi,32.3067,70.2067,1
Khlong Chang,6.74397,101.156,1
Khlong Mai,6.72091,101.262,1
Khlong Maning,6.85494,101.304,1
Khoaani,26.2573,93.0127,1
Khodja Baha ud din,37.3453,69.535,1
Khodor,33.9045,36.12,1
Khodzha-Achkan,39.6328,70.9737,1
Khodzhaly,39.811,46.7511,1
Khogi,33.6391,70.111,1
Khoibu,24.5296,94.2041,1
Khoiphuta,26.2573,93.0127,1
Khoja Chahar Shanbi,34.4873,62.5859,1
Khojaki,32.9688,70.9677,1
Khojali,39.811,46.7511,1
Khojarah,16.5294,43.0134,1
Khok Deepree,6.84333,101.178,1
Khok Mo,13.5622,99.8408,1
Khok Mude,6.62689,101.445,1
Khok Pho (District),6.68648,101.139,1
Khokling,27.4,87.65,1
Khok-Pho (District),6.68648,101.139,1
Kholm,36.6956,67.6985,1
Kholm district,36.7027,67.7079,1
Kholmun,24.3747,93.6959,1
Kholo,5.90831,101.902,1
Kholo Tanyong,6.73757,101.218,1
Khon Kaen,16.4406,102.829,1
Khonthoujam,24.7653,93.8491,1
Khopasi,27.5731,85.5342,1
Khor Abada,13.6496,24.0922,1
Khor Abeche,11.0622,25.0395,1
Khor maksar,15.5159,45.4498,1
Khor Maksar district,12.8708,45.0465,1
Khor Nasir,12.938,24.4242,1
Khormaleq,32.28,62.47,1
Khormalol,32.2308,62.9206,1
Khoroshe,48.6228,38.8472,1
Khoroshovsky,55.7929,37.5299,1
Khorramshahr,30.4215,48.2075,1
Khorsabad,36.5102,43.2235,1
Khorugh,37.5001,71.5506,1
Khosa,26.9989,95.5014,1
Khosamand,32.6833,68.2333,1
Khosh Dara,35.8043,69.2878,1
Khost district,33.3367,69.9238,1
Khoupum,24.6547,93.4478,1
Khovrino,55.8682,37.4922,1
Khowai,24.0672,91.6057,1
Khowaja Gogerdak,36.663,66.0119,1
Khowja,29.0588,76.0856,1
Khoyae,6.07599,101.298,1
Khraibe,33.8722,36.1649,1
Khtuoy,13.6647,104.084,1
Khuan Nori,6.71187,101.179,1
Khuan Nuri,6.71187,101.179,1
Khubaz,33.7,42.2167,1
Khuchni,41.9538,47.9495,1
Khuchum Al Kheil,31.209,16.5878,1
Khudabadan,26.9976,64.0938,1
Khudaimat,35.8683,64.5542,1
Khudei Kunou,24.4526,93.9791,1
Khuean Bang Lang,6.2428,101.298,1
Khuhkaba,32.6694,62.1603,1
Khuhra,27.3806,68.5167,1
Khulen,24.9879,93.4953,1
Khumbong,24.7728,93.8281,1
Khunera,20.626,80.5022,1
Khura,23.868,84.1092,1
Khurai,24.8023,93.9614,1
Khurda,20.1849,85.6215,1
Khurik,41.9903,47.9032,1
Khuripani,20.8216,82.8291,1
Khush Qadeer,32.9188,66.1455,1
Khushali,32.9422,70.2469,1
Khushamand,33.5949,69.2162,1
Khushk,33.3487,67.9742,1
Khushtada,42.5183,46.1728,1
Khutepal,18.6966,81.356,1
Khutsiyevka,43.9294,46.7812,1
Khutsong,-26.33,27.3179,1
Khuttapipradhi,26.7502,85.8667,1
Khvajeh Do Kuh,36.8161,65.6264,1
Khwai Darra,33.7075,71.0022,1
Khwaja,31.9563,63.1447,1
Khwaja Ahmad,32.8039,65.9491,1
Khwaja Baba,31.8489,66.4383,1
Khwaja Gang,34.31,72.0468,1
Khwaja Gawhar,35.9223,64.2846,1
Khwaja Ghaltan,36.7222,68.9368,1
Khwaja Ghar,36.9912,69.6083,1
Khwaja Gugerdak,36.6647,66.0144,1
Khwaja Musa,35.6105,64.8092,1
Khwaja Musa area,35.6121,64.7507,1
Khwaja Noor,33.3019,62.1714,1
Khwaja Saheb,34.746,62.6044,1
Khwaja Zaid,35.6012,68.8586,1
Khwajak Baba,32.6251,62.4798,1
Khwar Dara,34.8759,72.6502,1
Khwar Killay,33.7198,70.3294,1
Khwazai,34.5791,71.4128,1
Khwezai,34.3989,71.2644,1
Khyber Chowk,24.9653,66.9594,1
Kiagbodo,5.37475,5.89328,1
Kiagot,6.7716,125.356,1
Kiamari,24.8167,66.9834,1
Kianga,-6.1333,39.2667,1
Kiapswe,-8.8851,26.4194,1
Kibago,-4.2889,29.8938,1
Kibaki,-0.7918,29.046,1
Kibanban district,8.78337,124.821,1
Kibbutz Kissufim,31.3745,34.399,1
Kibleg,7.07798,124.177,1
Kibogtok,7.60806,124.883,1
Kibua,-1.2601,28.3711,1
Kibudtungan,7.3107,124.781,1
Kibuma,-4.4803,14.4119,1
Kibumba,-2.997,28.4666,1
Kibungo,-2.1503,30.5436,1
Kibuye,-2.0574,29.3496,1
Kibzai,31.1242,69.4633,1
Kichan,40.0616,46.6733,1
Kicwanga,1.97528,31.9986,1
Kidal district,18.4392,1.40803,1
Kiechkuon,9.50008,32.7903,1
Kiel,54.3227,10.1359,1
Kiembeni,-4.0226,39.6892,1
Kifangondo,-8.765,13.4337,1
Kifil,32.2305,44.3816,1
Kiganda,-3.3368,29.6731,1
Kigarama,-2.0796,30.5581,1
Kigi,39.3099,40.3498,1
Kigi district,39.3101,40.349,1
Kigoma,-4.8832,29.6334,1
Kijevo,42.5663,20.7167,1
Kijunga,14.8074,25.4166,1
Kijura,0.81667,30.4167,1
Kikar Takjar,36.4648,65.8117,1
Kikone,0.34271,32.5613,1
Kikwewchi,0.59432,34.553,1
Kila Raipur,30.762,75.8228,1
Kilak district,3.10418,32.0837,1
Kilambo,-1.7605,28.5796,1
Kilbouwa,13.8622,11.0818,1
Kilcoo,54.2314,-6.0312,1
Kilgoris,-1.0063,34.879,1
Kili Karak,30.3305,66.9033,1
Kili Karbala,30.5779,67.0286,1
Kili Sheikhan,29.6021,67.0575,1
Kili Station,29.5543,66.0208,1
Kili Zahirabad,29.5533,66.0241,1
Kiliba,-3.2323,29.1652,1
Kilickaya,37.796,40.0147,1
Kilifi,-3.629,39.8518,1
Kilinochchi District,9.38029,80.377,1
Kilitipe,3.52102,39.0554,1
Kiliveddi,8.34939,81.2859,1
Kilkis,40.9938,22.8763,1
Kilkoy,37.4466,43.7411,1
Killa Saifullah,30.7072,68.3658,1
Killamkota,18.0837,82.3832,1
Killeavy,54.1189,-6.4008,1
Killi Mubarak Chowk,30.2093,67.0181,1
Killi Tarata,30.5928,67.0275,1
Killittuwa,6.13444,80.4228,1
Killyleagh,54.401,-5.6694,1
Killyvilly,54.3552,-7.5959,1
Kilor,29.4979,79.6039,1
Kiltole,54.8621,-7.6632,1
Kilu Miat wa Sittin,33.2261,41.6814,1
Kiluanji,-9.3,14.9167,1
Kilwa,12.673,13.615,1
Kimbi,10.8264,12.4207,1
Kimbumba,-1.4822,29.3458,1
Kimisagara,-1.9528,30.0463,1
Kimlawis,6.61547,125.217,1
Kimpese,-5.5604,14.4374,1
Kinamaybay,8.67694,125.647,1
Kinangan,6.30055,125.586,1
Kinatintavida,10.8505,76.2711,1
Kinawley,54.2264,-7.6491,1
Kinido,-3.399,29.3545,1
Kinigi,-1.4531,29.5862,1
Kinihara District,-1.6639,29.9871,1
Kinisk,32.6251,62.4798,1
Kinkala,-4.3614,14.7644,1
Kinoguitan,8.9851,124.794,1
Kinyando,-0.7918,29.046,1
Kinyre Park,54.8594,-6.2632,1
Kipalbig,6.48967,125.087,1
Kipela,-9,26.75,1
Kiphire district,25.8188,94.8521,1
Kipkaren,0.47723,35.1048,1
Kirawa,11.1853,13.8842,1
Kirbali,42.1153,44.2421,1
Kirchheimbolanden,49.663,8.01301,1
Kirchiga,10.6198,13.3883,1
Kirchinga,10.8916,13.6304,1
Kireka,0.33545,32.6447,1
Kirhi Saidal,32.2167,70.3833,1
Kiribathgoda,6.97783,79.9272,1
Kirim,9.63494,8.49719,1
Kirjan,33.4469,65.3807,1
Kirkcaldy,56.1128,-3.1607,1
Kirkkuyu,39.0348,33.2377,1
Kirklar,39.4684,40.0438,1
Kirlangic,39.8787,33.7938,1
Kirov Village,43.3617,45.411,1
Kirovakan,40.8128,44.4883,1
Kirove,48.3886,37.9067,1
Kirovsk,48.6355,38.651,1
Kirovsky,48.1459,38.4104,1
Kirsh,13.3711,44.49,1
Kirtipur,27.6781,85.2771,1
Kirumba,-1.0981,29.2858,1
Kiruphema,25.7081,94.0116,1
Kiryandongo,2.14611,31.8111,1
Kiryat Ata,32.8091,35.1198,1
Kiryat Malachi,31.7302,34.747,1
Kiryat Malakhi,31.7306,34.7467,1
Kiryat Motzkin,32.8391,35.0805,1
Kiryat Shmona,33.2088,35.5713,1
Kiryat Shprintsak,32.8215,34.9641,1
Kiryat Yam,32.8492,35.0682,1
Kiryatarba,31.5296,35.1156,1
Kisangani,0.51675,25.1999,1
Kisante,6.92833,125.176,1
Kiseguro,-0.996,29.4444,1
Kisenge,1.35,30.1833,1
Kishanpura,30.6497,76.8534,1
Kishim,36.8061,70.1044,1
Kishim district,36.8063,70.1042,1
Kishoreganj district,24.4327,90.7837,1
Kishtapur,19.8237,79.8251,1
Kisiki,0.74889,29.5638,1
Kisikli,37.6878,44.375,1
Kisoro district,-1.2209,29.6499,1
Kissidougou,9.18916,-10.099,1
Kissonerga,34.8167,32.4,1
Kista,59.4025,17.9443,1
Kistaram,18.0151,81.0511,1
Kitango,6.94834,124.441,1
Kitaotao,7.63993,125.009,1
Kitaotao district,7.64002,125.008,1
Kitcharao,9.45278,125.575,1
Kitengale,-1.4753,36.9617,1
Kiteni,-12.647,-73.049,1
Kitgum Matidi,3.26806,33.055,1
Kitkot,34.8356,71.3161,1
Kitskani,46.7833,29.6169,1
Kittuoothu,8.6325,81.11,1
Kiul,25.1718,86.1063,1
Kivoga,-3.5994,29.71,1
Kivono,-3.6163,29.4428,1
Kivulakade,8.75898,80.9844,1
Kivumu,-1.4985,29.5923,1
Kivyuka,-3.016,29.4507,1
Kiyak,10.8697,12.8486,1
Kiyam Siphai,24.6498,93.9533,1
Kiyamgei,24.706,93.933,1
Kiyenzi,-3.4541,29.4156,1
Kiyutaan,5.96938,121.044,1
Kizachi Dawai Chawai,9.7758,8.58695,1
Kizilboyi,39.7025,75.1879,1
Kizilcubuk,39.4028,40.8603,1
Kiziltepe district,37.1921,40.5837,1
Kizilyutovskiy district,43.159,46.9655,1
Kizlyarsky (District),43.9836,47.035,1
Klaaskreek,5.18017,-55.08,1
Kladanj,44.3923,18.6924,1
Klaeng (District),12.6597,101.468,1
Klaeng district,12.7783,101.657,1
Klagenfurt,46.6279,14.309,1
Kle,6.69509,-10.874,1
Klincina,42.6239,20.4608,1
Kline,42.6217,20.5778,1
Klokot,42.3686,21.3751,1
Klonghua,6.86948,101.25,1
Knayeh,35.9333,36.6335,1
Ko Chan,6.72878,101.366,1
Kobachwa,10.873,13.5393,1
Kobar,32.1367,64.8248,1
Kobashi,34.2024,45.1942,1
Koblenz,50.3567,7.59962,1
Kobo district,12.1499,39.6318,1
Koboko,3.4168,30.959,1
Kobuleti,41.8201,41.7764,1
Kocakoy,38.2901,40.503,1
Kocakoy district,38.2805,40.5145,1
Koch Goma,2.60029,32.1698,1
Kochav HaShachar,31.9603,35.3494,1
Kochchikade,7.26571,79.8591,1
Kochni Darwishan,31.1325,64.2129,1
Kockiran,40.0355,44.2928,1
Kodalay,33.6569,68.5744,1
Kodarko,9.11337,9.98149,1
Koder,19.1373,81.5547,1
Kodikamam,9.68219,80.221,1
Kodok,9.89449,32.1094,1
Kodor Gorge,42.9738,41.4422,1
Kodori Gorge,43.1602,41.3472,1
Kofar Gwari,8.85551,8.06112,1
Koggala,5.98668,80.3264,1
Kogoduk,9.53448,8.89887,1
Kogom,9.24327,9.7382,1
Koh Mak,11.8227,102.478,1
Koh Sayad,36.2685,64.8513,1
Kohak,32.9271,66.1415,1
Kohal,15.555,48.1728,1
Kohbarba Rasulpur,26.635,85.0007,1
Koh-I Kanda,36.6869,67.694,1
Kohna,34.8079,61.9424,1
Koide,25.3858,94.1885,1
Koilamati,26.3579,93.7774,1
Koilibeda,19.9641,80.9971,1
Koindu,8.4618,-10.338,1
Koirategui,13.5205,2.11172,1
Koirengei,24.8794,93.9292,1
Kojo,36.1776,41.9103,1
Kojoli,8.57345,12.3802,1
Kokang,23.6942,98.7697,1
Kokchail,34.875,62.8245,1
Kokiya,12.5308,6.88917,1
Kokkilai,8.9984,80.9519,1
Kokluce,40.4769,36.9803,1
Kokola,0.78126,29.6007,1
Kokori,5.63049,6.03354,1
Kokrodpalli,18.1536,81.9614,1
Kokshetau,53.2833,69.3833,1
Kokubunji,35.7005,139.487,1
Kolabari,26.8357,92.8652,1
Kolagu,33.4536,68.8873,1
Kolahun,8.28474,-10.086,1
Kolasin,42.8277,19.5229,1
Kolat,36.4031,42.1378,1
Kolbermoor,47.8504,12.0608,1
Kolbung,26.7997,88.0501,1
Kolda,12.9108,-14.951,1
Koleng,18.7693,82.0368,1
Kolere,9.32505,12.4381,1
Kolhapur district,16.6915,74.2443,1
Kolhu,29.8964,69.2516,1
Kollundere,38.9603,40.1175,1
Kolnyang,6.06888,31.6061,1
Kolomyya,48.5305,25.0413,1
Kolor Kalee,6.59333,101.547,1
Kolor Kapa,6.59299,101.548,1
Kolori,11.1569,12.7566,1
Kolotanyong,6.80814,101.183,1
Kolsegudam,20.1818,80.0068,1
Kom Al-Zuheir,27.9811,30.8081,1
Komaki,35.2912,136.912,1
Koman,9.35009,-11.707,1
Komanapalli,16.6357,82.0971,1
Kombani,-4.1889,39.5886,1
Komkang,24.8329,94.5344,1
Kommanapalli,17.8505,80.895,1
Kommathurai,7.79083,81.5825,1
Kommugudem,17.247,80.1493,1
Komo,12.8583,8.64275,1
Komoran,42.6026,20.903,1
Kompang Chhinanj Province,12.25,104.667,1
Kompong Chan,12.077,105.688,1
Kompong Chen V. Kampot Dist.,11.9914,105.465,1
Kompong Tham Province,11.9914,105.465,1
Kompong Thom,11.9914,105.465,1
Kompong Tom Province,11.9914,105.465,1
Komsomolsk,49.0151,33.6465,1
Komsomolske,47.6666,38.0667,1
Komsomolsk-on-Amur,50.5667,137,1
Komsomolskoye,43.2013,46.8865,1
Komyshivka,48.1803,37.4689,1
Kon Kyan,23.8309,98.5387,1
Kon Wewa,8.25722,81.01,1
Kona,14.6231,-4.0002,1
Konak District,38.4146,27.1439,1
Konbandi,32.0621,64.8408,1
Konculj,43.8735,21.3148,1
Kondagaon district,19.6,81.67,1
Kondapur,17.4721,78.3444,1
Kondawahi,20.0931,80.2753,1
Kondovo,42.0112,21.3128,1
Kondrashivka,48.6595,39.4821,1
Kondre Gram Panchayat,18.3911,81.6593,1
Konekode,19.2035,81.9345,1
Kongkan,24.81,94.5294,1
Kongo,2.65106,30.8336,1
Koni,-6.6555,25.295,1
Konibal,34.0084,74.9485,1
Konibodom,40.2853,70.4305,1
Konigs Wusterhausen,52.2989,13.6278,1
Konjak,34.0146,69.1924,1
Konkan,24.9928,93.9969,1
Konkia,13.5756,15.4269,1
Konkovo,55.6448,37.5082,1
Konpong Speu P.,11.6155,104.379,1
Kontagora,10.4034,5.47246,1
Konya,37.8763,32.4917,1
Koothuparamba,11.8319,75.5655,1
Kopa,10.7444,13.3325,1
Kopaci,43.6788,19.0281,1
Kopanka,46.7169,29.6206,1
Kopara,18.6599,82.1056,1
Koracha,20.4027,80.6535,1
Koragaz,32.1094,61.8839,1
Korago,2.49513,128.637,1
Koralia,22.5205,91.1353,1
Koram,17.0929,79.3884,1
Korat,14.9738,102.084,1
Korbagh,34.9667,71.0333,1
Korbok,23.3998,91.7525,1
Korchi,20.7111,80.4729,1
Kordofan,13.0837,30.3502,1
Koreingei,24.8649,93.9247,1
Korengal valley,34.875,70.9693,1
Korghan,32.6596,62.1144,1
Kori Manda,32.6294,65.453,1
Koribundu,7.70812,-11.693,1
Korlortanyong,6.7007,101.434,1
Koro Bagh,35.1655,72.0468,1
Korokorosei,4.45467,6.27135,1
Koropi,37.9002,23.8724,1
Kororamae,6.54115,101.28,1
Korru,13.4483,24.8153,1
Korsun-Shevchenkisvky,49.415,31.2636,1
Kort Wa Neshin,34.1791,61.691,1
Kortinga,13.4228,24.6903,1
Kosar,34.7951,71.4314,1
Koshan district,34.6756,61.1972,1
Koshary,46.9654,30.1661,1
Koshifa,11.1561,12.7566,1
Koshk-e Kohneh,34.8705,62.5067,1
Koshkeldy,43.2502,46.3527,1
Kosice,48.721,21.2577,1
Kosit,6.17848,102.052,1
Koski Nengsat,25.7501,90.6631,1
Koster,-25.867,26.8998,1
Kostiantynivsky district,48.4591,37.7891,1
Koszelowka,52.4377,19.7004,1
Kot,33.4725,71.5576,1
Kot Addu,30.4662,70.9668,1
Kot Adu,30.4655,70.9682,1
Kot Budha,31.8668,75.3398,1
Kot Dhara,33.3933,74.3775,1
Kot Inayatullah Khan,32.346,74.1644,1
Kot Jemal,33.9251,73.7865,1
Kot Kapura,30.5913,74.8115,1
Kot Kashmir,33.9251,73.7865,1
Kot Khadak,32.155,70.1455,1
Kot Khattak,32.1115,70.1586,1
kot khizri,32.3818,74.1298,1
Kot Langar Khel,32.5875,69.8108,1
Kot Langarkhel,32.5858,71.0922,1
Kot Moman,32.1883,73.0286,1
Kot Sukhia,30.6822,74.8797,1
Kot Umar Bakhsh Khan Mazari district,28.5069,69.9597,1
Kota,5.97647,116.116,1
Kotabaru,6.44584,101.349,1
Kotagunnalu,17.8679,82.3526,1
Kotal,31.8034,66.3236,1
Kotal-e-Subzak,34.6428,63.1124,1
Kotali,23.5329,88.8551,1
Kotalpakur,24.7387,87.8267,1
Kotam,23.1482,84.3726,1
Kotapalli,18.9668,80.3488,1
Kotawila,5.96828,80.4782,1
Kotayzay,32.1161,64.9147,1
Kotchandpur,23.4075,89.012,1
Kotera,10.4061,12.567,1
Kothaguda,17.4653,78.3766,1
Kothagudem,17.5534,80.6165,1
Kothapalli,16.6876,81.4917,1
Kothilwa,24.5283,84.5906,1
Kothur,16.6862,79.9418,1
Kotido,3.00787,34.1125,1
Kotigram,34.7642,72.02,1
Kotihkhel,33.459,68.9336,1
Kotiyagala,6.71167,81.4817,1
Kotjahari,28.6601,82.2404,1
Kotka,60.4666,26.946,1
Kotka Lahoran,32.6825,70.8186,1
Kotkapura,30.5808,74.8242,1
Kotkay,34.8255,72.3881,1
Kotla Arab Ali Khan,32.8515,74.072,1
Kotli Behram,33.0116,73.4815,1
Kotma,26.175,86.2172,1
Kotmara,21.57,83.0402,1
Kotni,33.0946,68.9916,1
Kotorr,42.8047,20.7391,1
Kotor-Varos,44.6169,17.3717,1
Kotouzou,8.84853,-9.6301,1
Kotrapali,21.8683,83.483,1
Kotshila,23.4031,86.0695,1
Kottamateru,18.3525,81.9535,1
Kottapalli,18.833,80.7766,1
Kottegoda,7.52748,80.6252,1
Kouakh,34.4665,36.39,1
Kouala,36.2778,2.76504,1
Kouba (Algiers),36.728,3.08793,1
Kougoudou,13.5332,13.0061,1
Kouikhat,34.5754,36.0898,1
Kouki,7.16823,17.3004,1
Koukou,11.3473,22.646,1
Koulouna,13.8826,4.03014,1
Kournos,35.3136,24.2969,1
Kovancilar district,38.7297,39.836,1
Kovikulam,8.73753,80.5063,1
