city,latitude,longitude,number of attacks
Erandio,43.307458,-2.946418,3
Erauri,24.749905,84.370896,1
Eravur,7.775413,81.606247,18
Erbanpalli,18.2263,81.619948,1
Erbendorf,49.838653,12.04771,1
Ercan,35.114912,33.919245,1
Ercis,39.028604,43.358577,1
Ercis district,39.031154,43.359797,1
Eredvi,42.247802,44.037438,1
Erenas,11.979516,124.825369,1
Erez,31.558212,34.543305,17
Erfurt,50.973734,11.022435,2
Ergani,38.26702,39.765319,2
Ergani District,38.098674,39.75387,1
Ergneti,42.203769,43.990513,3
Erie,42.129445,-80.085239,2
Erigavo,10.6163,47.366674,3
Eringeti,0.851725,29.612217,4
Eringite,0.851741,29.612244,1
Erlenbach am Main,49.801755,9.164684,2
Ermua,43.186642,-2.502607,1
Ernabat,37.283789,42.151032,1
Erode,11.341036,77.717164,1
Errabore,17.980901,81.438199,2
Erraguene,36.586242,5.580764,1
Ersenoy,42.996717,46.146968,1
Erta Ale,13.6,40.666667,1
Erubuni,40.140655,44.537998,1
Eruh,37.74941,42.179228,4
Eruh district,37.752051,42.181756,4
Erzhausen,49.952575,8.635776,2
Erzin,36.953782,36.20513,2
Erzincan,39.741093,39.504121,5
Erzurum,39.907306,41.27699,3
Es Serif district,13.879667,23.653224,1
Escalante,10.841239,123.499231,4
Escalante City,10.840278,123.499167,1
Escambray,13.091683,-86.000314,1
Escanaba,45.74564,-87.079759,1
Escheburg,53.466555,10.309066,1
Escravos,5.609324,5.193384,7
Escravos district,5.613519,5.186918,1
Escuintla,14.297778,-90.786944,4
Ese Odo district,6.259025,5.000046,1
Esh Shalaq,30.81214,34.172752,1
Eshbol,31.445328,34.66842,1
Eshera,43.02611,40.930596,1
Eshilkhotoy,42.9328557,46.256568,2
Eshkol regional council,31.192114,34.449473,62
Eshkolot,31.713972,34.649862,8
Eshowe,-28.888896,31.449093,1
Esikhawini,-28.867819,31.916368,4
Eskihisar,37.164977,41.388434,2
Eskilstuna,59.371249,16.509805,1
Eskisehir,39.776667,30.520556,1
Eslov,55.838997,13.303523,1
Esmeralda,-12.6522,-74.621208,1
Esorhe,32.974638,70.14558,1
Esperanza,-9.772185,-70.707926,16
Espinal,4.15086,-74.88372,1
Espinar,-14.789584,-71.412125,1
Esquipulas,14.4461781,-84.575687,2
Esquipulas Palo Gordo,14.933333,-91.816667,1
Esquiroz,42.774838,-1.655764,1
Essai,26.729617,64.147806,1
Essak Khel,33.3321956,71.0313964,1
Essedra,34.852949,1.520862,1
Essen,51.457935,7.014828,5
Estacada,45.285772,-122.33468,1
Estancia Ciervo,-24.194867,-56.561647,1
Estancia La Yeya,-24.194867,-56.561647,1
Esteli,13.1319232,-86.345742,11
Estella,42.669927,-2.030906,3
Estepona,36.425549,-5.150728,1
Estrada,15.40347,120.60084,1
Estrella,40.41218,-3.667154,1
Esztergom,47.793308,18.741933,1
Etafoune,12.433333,-16.4,1
Etapalli,19.598777,80.22691,5
Etawetunuwewa,8.388889,80.582778,1
Eten,-6.907615,-79.862758,2
Ethiope East district,5.636518,5.964841,1
Etimale,6.883333,81.05,1
Etkedih,23.041754,85.282615,1
Eturunagaram,18.339941,80.430226,3
Etxebarri,43.247179,-2.890139,1
Etzatlan,20.76541,-104.07889,1
Eugene,44.04992,-123.08854,6
Eureka,40.802071,-124.16367,2
Evaton,-26.526115,27.846306,1
Everett,47.976575,-122.20642,2
Everton,-29.779246,30.790547,1
Evora,38.570983,-7.909602,3
Evran,48.381585,-1.981439,1
Evreux,49.027013,1.151361,3
Exeter,50.7218,-3.533617,1
Eybak,32.233056,66.111667,1
Eyup district,41.187199,28.88391,1
Ez Zuwarah,31.208759,34.119579,1
Ezakheni,-28.608917,29.925957,2
Ezatkhel,32.840701,67.799221,1
Ezbat Al Tabout,29.783333,31.3,1
Ezbet Dawoud,30.874131,31.15334,1
Ezbet el-Nakhl,30.147486,31.316625,1
Ezikhaweni,-28.86831,31.916861,3
Ezo,5.073142,27.466059,2
Ezuz,30.792205,34.472404,1
Ezz El-Din,30.124376,31.370601,1
Ezza North district,6.134073,8.102923,1
Ezzaoura,35.128894,7.96463,1
Fada,17.194404,21.585861,1
Fadagwai,11.44891,13.002835,1
Fadama Mada,10.30982,9.845172,1
Fadama-Bona,8.616905,8.210424,1
Fadan Karshe,9.376786,8.585856,1
Fadan Karshi,9.688993,8.165353,3
Fadhala,35.232159,6.239777,1
Fadiliyah,32.904772,44.177959,2
Fafadhun,2.205833,41.623056,2
Fafahdun,2.206298,41.624038,4
Fafi,-0.453142,39.645464,1
Fage,12.425,13.937222,1
Fahaheel,29.091302,48.12216,1
Fahraj,28.949134,58.884149,2
Faileng,23.92423,92.649028,1
Fairfield,40.886105,-74.280944,1
Fairline,28.611176,83.50702,1
Fairo,7.090272,-11.404109,1
Fairoza,32.830444,67.771199,1
Fairton,39.380459,-75.216904,1
Faisalabad,31.408822,73.083021,23
Faiyum,29.308393,30.842839,26
Faiz Abad,35.883703,65.919174,1
Faizabad,37.100732,70.556241,10
Fajardo,18.325816,-65.65239,1
Fakazi,-30.083013,30.805529,1
Fakiragram,26.364676,90.18345,1
Fakirpura,26.171689,91.743196,1
Fakola,10.549933,-6.91576,1
Falahat,33.664354,44.373779,7
Falan,5.12379,-74.95201,1
Falita,34.030278,36.583889,1
Falitah,34.030359,36.583885,1
Falls Church,38.88549,-77.173624,3
Fallujah,33.35004,43.783488,455
Fallujah district,33.355139,43.78942,10
Famagusta,35.132985,33.934618,4
Fang,9.580946,8.71163,1
Faqir Kala,33.29414,68.90443,1
Faqir Killay,34.056926,71.54314,1
Faqir Payan Kalay,31.767166,64.52243,1
Faqira,31.829722,70.597778,1
Faqirabad,34.089812,64.433188,3
Faqirabad Chowk,33.95053,71.496726,1
Faradje,3.736349,29.713646,1
Farafah,27.058452,27.969925,1
Farah,32.375081,62.115759,50
Farah district,32.362353,62.129949,3
Farajallah,7.526587,27.771235,1
Farajok,3.875061,32.479153,2
Faraspal,18.939291,81.267797,1
Far'ata,32.189719,35.166692,1
Faraxan,1.876646,44.247902,1
Fargo,46.877257,-96.790247,2
Farhaanle,1.78995,44.529909,1
Faridabad,28.728933,68.15285,1
Faridkot,30.672393,74.755048,8
Faridkot district,30.672393,74.755048,5
Faridpur,23.601273,89.835963,3
Faridpur district,23.606111,89.840556,1
Farin Lamba,9.873056,8.993611,1
Faringtofta,56.045699,13.378397,1
Faris,24.611645,32.904158,1
Farisiyah,32.911625,44.150585,3
Farkhar,36.580112,69.849781,1
Farkhar district,36.574089,69.863373,1
Farley,42.443889,-91.009444,1
Faro,37.01808,-7.928491,1
Farsha,34.591139,68.95694,1
Farshak,34.198054,72.044308,1
Farshout,26.055,32.1616667,4
Farsi,33.696961,63.093746,2
Farsi district,33.820882,63.297505,2
Farsooley,2.068647,44.558566,1
Faruq,36.328242,43.084099,1
Fashchivka,48.273928,38.610095,1
Fashn,28.8227778,30.8977778,1
Fata Burnu,14.146568,24.533174,3
Fatah Borno,15.008352,23.697607,1
Fataha,15.766197,24.904221,1
Fatahpur,31.597372,74.838428,2
Fatasil Ambari,27.491929,95.347833,1
Fatawe,11.085793,13.692484,1
Fateh Abad,34.357397,70.225507,2
Fateh Jang,33.565614,72.643393,4
Fateh Khel,33.194444,70.362222,1
Fateh Mena,34.325,71.06083,2
Fateh Muhammad Manda,31.363018,63.982658,1
Fatehgarh Churian,31.864464,74.955923,3
Fatehjang,33.567082,72.642412,2
Fatehpur,31.177809,71.209295,1
Fathah,35.06532,43.547825,2
Fatikchhari,22.758374,91.73712,1
Fatima,7.273404,125.53295,1
Fattuwal,31.965556,75.627222,1
Fatullah,23.63757,90.48327,1
Faure,-34.026677,18.748932,1
Faya-Largeau,17.868885,18.80762,1
Fayetteville,35.054495,-78.877579,4
Fayi,1.557837,30.253865,1
Fayoum,29.3077778,30.84,4
Faysaliyah,36.5125,43.268611,1
Fayzabad district,37.18072,70.493515,3
Faza,36.806597,5.955504,1
Fazalabad,34.291066,71.87979,1
Fazlagica Kula,43.13025,18.509042,1
Fegin Kanaya,12.099732,6.677902,1
Fegin Mahe,12.003485,6.418151,1
Feid-el-Botma,34.530486,3.781609,1
Feloon,35.713863,36.525666,1
Feni,23.013072,91.394048,8
Feni district,23.011049,91.403435,3
Feodocia,45.031933,35.382433,1
Ferinana district,35.008781,8.317676,1
Fermo,43.162818,13.71832,1
Fernandez Feo,7.532824,-71.999407,1
Fernane,36.4312963,3.3324194,1
Feroz Khel,33.756389,70.940833,3
Feroz Koh,34.396252,64.51688,3
Feroz Koh Murghab,34.159627,63.734507,1
Feroz Nakhcheer district,35.98073,67.570854,1
Ferrenafe,-6.639321,-79.78782,1
Ferrol,43.488387,-8.222509,5
Ferroukha,36.508333,2.908056,1
Feucht,49.375055,11.214278,1
Fez,34.033283,-4.999956,1
Fiadh,36.835434,3.688386,1
Ficksburg,-28.870961,27.877238,1
Fidow,3.099718,45.750192,1
Fier,40.7238889,19.5561111,3
Fier (District),40.734122,19.579971,1
Fifteenth of May,29.826294,31.364745,1
Figari,41.48734,9.130112,3
Figueres,42.267498,2.96084,1
Figuier,36.770538,3.512263,2
Fiidow,1.640833,44.642222,1
Fika,11.287643,11.307799,5
Filfil,15.6144,38.926148,1
Fili-Davydkovo,55.727495,37.467259,1
Fimnacherra,23.940848,91.988153,1
Finaghy,54.560124,-5.983657,2
"Finan Chongkal, Siem Reap",13.36866,103.864403,1
Finca Bonanza,15.42583,-88.71556,1
Finca Chinan,14.548389,-91.354326,1
Finca La Marina,13.65,-89.466667,3
Finca Medellon,14.56667,-91.33333,1
Finca Panama,14.498773,-91.188338,1
Finca Santo Tomas,14.35,-90.76667,1
Findik,37.512355,41.971206,2
Finima,4.42852,7.176234,1
Firgi,11.509748,12.978912,1
Firku,28.373204,84.438272,1
Firozi,32.81493,67.766708,1
Firozpur,30.954424,74.612085,9
Firozpur district,30.954424,74.612085,13
Fishdam,13.239731,13.876855,1
Fiumorbu,42.093828,9.223178,4
Fivemiletown,54.379881,-7.312594,2
Fizi,-4.300679,28.944131,1
Flagstaff,54.135845,-6.324617,4
Flawil,47.413811,9.185824,1
Flensburg,54.793743,9.446996,1
Floda,57.801285,12.364499,1
Florence,43.768732,11.256901,7
florencia,1.61456,-75.6053,23
Florencia district,1.61456,-75.6053,7
Flores,16.929696,-89.891681,1
Florian,5.80299,-73.97168,1
Florida,3.322222,-76.234722,18
Florida district,3.322222,-76.234722,1
Floridablanca,7.062532,-73.085812,3
Fnaidek,34.473267,36.195794,1
FOB Chapman,33.339017,69.959119,1
FOB Salerno,33.36667,69.965356,1
Foca,38.670426,26.756945,2
Folelli,42.445813,9.5078,2
Folkestone,51.078718,1.174085,1
Folweni,-29.994826,30.824819,3
Fomboni,-12.28376,43.741621,2
Fomeque,4.512971,-73.921204,3
Fonibiri,4.743454,6.130179,1
Fonseca district,10.8887,-72.85153,1
Fontenay-sous-Bois,48.851542,2.475907,1
Forcados,5.360375,5.346581,2
Foredugu,8.752453,-12.497182,1
Forest Hill,51.446446,-0.043638,1
Forest Lake,45.296544,-92.967595,1
Forino,41.824776,20.961095,1
Forkhill,54.081638,-6.448779,1
Formosa,12.637797,123.685452,1
Foron,9.698056,8.951389,1
Fort Beaufort,-32.782684,26.631752,1
Fort Davis,30.588498,-103.89466,1
Fort Myers,26.640845,-81.868194,1
Fort Slope Camp,33.917778,71.464444,1
Fort Smith,35.3846,-94.421299,1
Fort-de-France,14.609856,-61.068731,3
Fortul,6.792231,-71.775544,10
Fortul district,6.794034,-71.768645,4
Forward Operating Base Arian,32.817004,67.770057,1
Forward Operating Base Shank,33.93767,69.072062,1
Forward Operating Base Torkham,34.14322,71.079152,1
Fotokol,12.377705,14.22506,11
Fotokol district,12.377705,14.22506,1
Foyi,12.342197,14.185974,1
Francisco Morato,-23.279896,-46.745228,1
Frankfurt,50.111445,8.680615,27
Franklin,40.510833,-74.573423,1
Frantilla,10.649638,122.233525,1
Fray Bartolome de las Casas (Municipality ),15.8239916,-89.76022,4
Fredonia,5.927075,-75.671684,1
Fredville,-29.690945,30.671688,2
Free Town,8.465677,-13.231723,1
Freedom,36.940556,-121.78944,1
Freetown,8.465677,-13.231723,7
Freha,36.757831,4.316504,1
Freiberg,50.914043,13.337219,1
Freiburg,53.823933,9.287901,4
Freire,-38.9573,-72.626929,1
Freisen,49.552402,7.248795,1
Freital,51.000765,13.650988,2
Fremda,35.069553,1.058527,1
Fremont,37.548148,-121.98857,1
Frenda,35.066667,1.05,2
Fresno,36.73048,-119.72453,3
Friedrichshafen,47.651961,9.478503,1
Frisal,33.758958,75.042109,3
Frontino,6.77099,-76.13185,1
Frontino district,6.77099,-76.13185,1
Frunze,48.674545,38.75991,2
Fuah,35.981667,36.701667,8
Fuchu,35.668974,139.477661,1
Fuengirola,36.539004,-4.624353,2
Fuenmayor,42.466994,-2.562578,1
fuente de oro,3.460565,-73.619591,2
Fuenterrabia,43.362532,-1.791497,3
Fufore,9.227112,12.585407,1
Fujairah,25.412173,56.25297,1
Fukouka,33.580412,130.396361,2
Fukrogora,22.565391,86.489362,1
Fulbaria,24.632652,90.268301,1
Fulchhari,21.604383,92.050719,1
Fulkumari,26.516287,90.156602,1
Full Sutton,53.984289,-0.868313,1
Fultola,23.892684,89.111988,1
Fumbe,-17.964748,20.166736,1
Fundacion,10.521402,-74.186707,1
Fundacion district,10.521402,-74.186707,3
Fundri,18.797987,80.814331,2
Fura,12.752502,6.281165,1
Fura Girke,12.258311,6.967994,1
Furancungo,-14.898322,33.614043,1
Furao,17.032997,121.798605,1
Furat,33.445957,43.355853,1
Furayghah,14.244081,45.489462,1
Furiani,42.657985,9.414215,8
Furn al-Shubbak,33.293778,35.31457,2
Furqan,36.201219,37.117818,1
Furqlus,34.6,37.083333,1
Fusagasuga,4.343864,-74.361955,1
Fusagasuga district,4.343864,-74.361955,1
Fushe-Kruje,41.481898,19.721651,2
Fussa,35.73845,139.326932,2
Futuh,33.092049,44.269378,1
Futuwa Harsaha,27.99036,82.301773,1
Fuuwah,14.47637,49.037029,1
Fuwwah,14.47637,49.037029,2
Fuzhou,26.074508,119.296494,1
G.C.,14.624422,-90.53288,6
Gabao,12.702007,124.035435,1
Gabarapara,17.710984,83.239285,1
Gabel Boudhelal,34.7802537,8.1515121,1
Gabela,-10.847674,14.366217,1
Gaberi,16.88073,-1.924122,1
Gaborone,-24.656477,25.911255,6
Gaboua,10.917222,13.979722,1
Gabuyan,7.608618,125.66793,1
Gachala,4.69309,-73.52008,1
Gada Mboulo,12.36209,14.513885,1
Gadaka,11.284722,11.223889,1
Gadakheyl,34.833839,69.690498,1
Gadamdar,36.923421,69.187589,1
Gadanha,35.925422,68.631794,2
Gadap,25.054159,67.021955,12
Gadchiroli,20.181843,80.006844,6
Gadchiroli district,20.181843,80.006844,20
Gadgadmeta,18.340368,81.18164,1
Gadhiya,26.575114,86.754323,1
Gadhwala,27.961391,73.455414,1
Gadiang,6.960118,31.372189,3
Gadid,31.337901,34.274766,2
Gadiras,18.505819,81.554154,1
Gadondhawe,3.503923,42.236243,1
Gadtoli,23.604962,85.316654,1
Gafa,7.509576,9.348992,1
Gafe,11.185596,14.128161,1
Gaffabal,33.666494,75.013278,1
Gafoni,13.09646,7.328717,1
Gagarinsky,55.692572,37.534542,1
Gagarsulla,33.778175,76.576171,1
Gaghra,22.684233,85.513267,1
Gagnoa,6.130529,-5.946367,2
gagra,43.309109,40.253819,4
Gagran,33.709414,74.840204,1
Gahombo,-3.018666,29.765976,1
Gahongore,-3.080503,29.383809,2
Gaibandha district,25.307408,89.527481,5
Gaichta-Dudsunbala,33.778175,76.576171,1
Gaid,12.179017,123.874841,2
Gaidamgari,11.439445,13.422292,1
Gaighat,21.812516,80.183832,1
Gainad,33.778175,76.576171,1
Gaitania,3.09048,-75.67288,2
Gaitania district,3.09048,-75.67288,1
Gajanur,11.766133,77.004724,1
Gajapati district,19.191222,84.185712,1
Gajar,27.102765,65.550511,1
Gajevi,44.808929,18.644956,1
Gajgeen,32.438021,62.150609,1
Gajigana,12.122579,12.809265,1
Gajiganna,12.113173,12.82704,3
Gajiram,12.486007,13.20576,1
Gajol,25.214578,88.193888,1
Gajole,25.210859,88.192384,1
Gajri,33.388056,68.32,1
Gajul,28.326153,82.703591,1
Gal Hareri,4.52987,47.141086,1
Gala Shor,33.266693,62.356516,1
Gala Tut,33.606111,62.224167,1
Galadima,12.124167,6.534444,1
Galaee,34.195499,70.799039,1
Galagedera,7.372627,80.524166,1
Galahi,34.2,70.5,1
Galakit,7.051888,124.724129,2
Galan district,6.63797,-73.28621,1
Galandar Pampore,33.990724,74.926926,1
Galangoor,26.005312,63.033546,1
Galangur,29.594626,66.273125,1
Galashki,43.0790856,45.0465683,5
Galate,41.838214,20.881434,1
Galawela,7.759333,80.571166,2
Galcom,6.769722,47.430833,1
Galdacano,43.230556,-2.845833,7
Galeras,9.160896,-75.047881,1
Galewela,7.759333,80.571166,1
Galga,10.148921,12.433163,1
Galgaduud district,5.197417,46.819042,2
Galgala,10.99013,49.056839,9
Galgalo,10.99,49.056667,3
Galgediyawa,7.181674,80.585095,1
Gali,42.628029,41.735661,9
Gali (District),42.615404,41.7198696,4
Gali Bagh Wali,31.828559,70.892359,1
Galilee district,32.9,35.33333,6
Galkayo,6.772224,47.429309,75
Galkulama,8.273502,80.500775,1
Gallarta,43.320842,-3.072585,2
Galle,6.03296,80.212785,11
Galle District,6.03296,80.212785,2
Galliagh,54.969078,-7.195835,1
Galmadiyawa,7.995,80.460833,1
Galtimari,11.763678,13.149293,1
Galyugayevskaya,43.73923,44.914546,1
Gama,-12.505836,13.496927,1
Gamalakhe,-30.807579,30.334004,1
Gamapaha district,7.092801,79.994608,5
Gamba,-2.279348,40.180485,2
Gambaru,12.373177,14.207583,7
Gambat,27.350676,68.521643,3
Gambel,34.277222,70.375,1
Gambela,8.247995,34.587799,3
Gambhirpur,18.22236,78.605883,1
Gambit Barati,33.585547,71.447697,1
Gambita,5.94601,-73.34458,1
Gamboru,11.85674,13.169718,12
Gamboru Ngala,12.371002,14.206506,9
Gamboula,4.119087,15.134645,1
Game,10.637109,10.08073,1
Gam-e Shak,33.15772,67.925883,1
Gamharia,24.457883,87.513617,2
Gampaha,7.092801,79.994608,4
Gampola,7.164299,80.568988,2
Gamra,34.675,4.089444,1
Gamu,17.048783,121.833487,1
Gan Shmuel,32.453036,34.949297,1
Gan Yavne,31.782913,34.703087,3
Ganakkata,22.460017,87.051152,3
Ganda,-13.016623,14.633378,1
Gandab,33.786645,72.157489,1
Gandachera,23.606882,91.819644,2
Gandacherra,23.831862,91.287127,2
Gandaher,33.303239,68.40602,2
Gandamatu,7.967402,124.349841,1
Gandara,5.93764,80.613265,4
Gandawa,28.613422,67.484808,5
Ganderbal,34.216496,74.771943,3
Gandhinagar,23.229357,72.674105,1
Gandhipadar,19.283729,84.16066,1
Gandi,33.321389,71.158611,1
Gandi Umar Khan,31.701629,70.572217,1
Gandma,34.341728,61.47353,1
Gandoh Bhalessa,33.032216,75.910031,2
Gandoi Chauki,28.805527,69.037299,1
Gandomak,32.601174,65.395812,1
Ganei Tal,31.788433,34.791868,1
Ganeshapuram,8.776389,80.452778,1
Ganeshchowk,28.601292,81.613947,1
Ganeshthan,27.922414,85.259832,1
Ganespuram,8.774965,80.452817,1
Ganet Tal,31.366757,34.300008,1
Gangal,33.402894,72.994773,1
Gangalabodio,1.64063,26.419389,1
Gangaloor,18.736424,81.039581,1
Gangalur,18.7554,81.028554,4
Ganganametta,17.72726,81.189156,1
Gangapur,27.96,81.78,2
Gangarampur,25.4,88.516667,1
Gangewadiya,8.293284,79.838428,1
Gangni,23.820652,88.742183,2
Gangse,11.155884,14.072477,1
Gangura,4.45522,28.468878,1
Ganjabad,32.625149,62.479769,3
Ganjam district,19.585971,84.689749,1
Ganjeipadar,18.763323,82.581805,1
Ganjgal,34.759722,71.155,1
Ganjiwada,33.731126,75.148701,1
Ganmukhuri,42.426836,41.62898,1
Gannavaram,16.542546,80.804687,1
Ganse,11.155963,14.07247,1
Ganta,7.235728,-8.98527,7
Gantalawa,8.435969,81.048554,1
Ganuwa,11.627401,9.959413,1
Ganye,8.437564,12.052417,1
Ganzi,31.622841,99.992607,1
Gao,16.273971,-0.041066,30
Gao district,16.75,0.583333,2
Gapan City,15.296107,120.965538,1
Gapas,10.631532,124.951606,1
Gapui,5.353521,95.906296,1
Gar,26.841383,63.530114,1
Gara Ghokand,34.666544,72.510598,1
Garaffa,15.715222,32.493188,1
Garah,33.16715,44.554901,2
Garah Shahbaz,31.989982,70.358601,1
Garamabad,33.797107,68.932282,1
Garamba,4.166667,29.5,1
Garampani,25.490738,92.626845,1
Garang,34.440833,71.425278,1
GaRankuwa,-25.59997,27.999316,1
Garas,4.15068,44.21193,1
Garas Dulan,2.451949,42.201812,1
Garasweyne,4.119939,43.887725,2
Garawa,11.929978,14.343351,1
Garba Tula,0.533333,38.516667,1
Garbahaareey,3.328889,42.220833,10
Garbaharey,3.328327,42.22067,3
Garcia,25.808929,-100.59793,1
Gardabani,41.458498,45.09132,1
Gardan,36.038333,65.3675,1
Garden Grove,33.77607,-117.93616,1
Garden Town,30.16318,71.401735,1
Gardez,33.6,69.21694,55
Gardez district,33.6,69.216944,1
Gardibagh,34.730041,71.521948,1
Gardnersville,6.336855,-10.739822,1
Gargaon,26.926951,94.74266,1
Gargin,40.38148,36.126094,1
Gargs,34.976273,70.978456,1
Gargzdai,55.710914,21.396023,1
Garh Maharaja,30.833485,71.90429,1
Garhi,24.787585,86.082801,3
Garhi Haider,32.192865,70.356896,1
Garhi Hassan Sarki,28.201554,68.667803,1
Garhi Kapura,34.196432,72.168279,1
Garhi Qamardin,33.980242,71.568418,1
Garhwa,24.159623,83.803807,7
Garhwa district,24.159623,83.803807,3
Gari,33.032354,66.006029,1
Gari Suhbat Khan,34.056652,71.548159,3
Garia,22.973423,78.656894,1
Gariaband,20.633859,82.059782,2
Garileey,3.503923,42.236244,1
Garisha,27.806088,66.625432,1
Garissa,-0.45612,39.646123,54
Garitana,3.15,-75.816667,1
Garkalne,57.047525,24.420277,1
Garki,9.02762,7.494947,1
Garkida,10.405463,12.56841,3
Garland,32.959034,-96.641877,1
Garmab,32.533333,66,3
Garmakan,26.999945,64.12083,1
Garmam,32.096111,66.864167,1
Garmat Ali,30.58623,47.757592,1
Garmawak,31.800593,65.062241,1
Garmser,31.132511,64.212898,4
Garmser district,31.13251,64.2129,2
Garmsir,31.13228,64.212906,5
Garmsir district,31.131124,64.213042,4
Garo Hills,25.5,90.333333,2
Garobadha,25.587814,90.023332,2
Garoora,34.367604,74.674441,1
Garoowe,8.4,48.483333,4
Garot Kupula Jurong,4.696879,96.776733,1
Garoua-Mboulai,5.884693,14.547327,6
Garowe,8.399364,48.484033,9
Garra,24.183839,88.194978,1
Garseila,12.372723,23.145651,1
Garsen,-2.268333,40.110833,1
Garshinan,33.33766,66.284319,1
Garsila,12.36707,23.14197,3
Garsmir district,30.194004,64.150932,1
Garta,10.645108,13.484032,3
Gartok,31.719386,80.287588,2
Garubok,9.531009,8.898212,1
Garuda,26.948685,85.308452,1
Garut,-7.501366,107.766037,1
Garvagh,54.981084,-6.682382,7
garzon,2.19673,-75.62909,4
Gasasara,-3.390926,29.427206,1
Gasbari,26.487264,91.730175,1
Gaseke,-1.767519,29.550641,1
Gashagar,13.36306,12.79921,1
Gashala,10.172094,12.975928,1
Gashau,12.87324,11.04634,1
Gashish,9.534481,8.898872,1
Gashua,12.87324,11.04634,4
Gasi,6.006386,124.738083,1
Gasibe,-3.697227,29.734248,1
Gasozo,-3.51164,29.472411,1
Gassaneyah,34.59803,36.551542,1
Gasuapara,25.194722,90.345,5
Gasupara,25.224232,90.376999,1
Gatamarwa,10.690026,12.971056,1
Gatamwarwa,10.692429,12.973154,1
Gateshead,54.959373,-1.601825,1
Gathalpadar,20.776665,84.898565,1
Gatibeda,20.565902,82.459028,1
Gato Kala,34.67778,70.88866,1
Gato Qala,34.634171,70.858971,1
Gatsibo district,-1.629468,30.388047,1
Gatta,20.024392,80.338021,2
Gatta Badshah,31.143567,74.906262,1
Gattepalli,19.413342,80.363921,1
Gatumba,-3.333204,29.249419,3
Gatuna,-1.435569,30.018852,1
Gauhati,26.179222,91.753346,2
Gaunkharka,27.93793,85.453029,1
Gaur,26.782869,85.277592,10
Gaurigaon,28.476394,84.689749,1
Gauripar,26.090175,89.964447,1
Gauripur,26.090175,89.964447,3
Gaurisagar,26.948463,94.532214,1
Gaurnagar,26.048565,90.200732,1
Gaushala,26.92013,85.809931,2
Gauting,48.066495,11.380158,1
Gava,41.303168,2.003213,1
Gavara,36.322392,41.860499,1
Gawa,11.941667,13.855,1
Gawak,26.10482,62.070706,2
Gawhardesh,35.402778,71.584167,1
Gawler,-34.59954,138.749141,1
Gaya,24.795821,85.00252,20
Gaya distict,24.663698,85.019744,1
Gaya district,24.795452,84.999431,11
Gayan,32.927878,69.378619,2
Gayan district,32.927878,69.378619,3
Gayara,35.927962,42.565887,1
Gayonga,7.202364,124.474883,1
Gaza,31.522561,34.453593,253
Gazabure,12.78773,12.72918,1
Gazergah,34.376111,62.243056,1
Gaziantep,37.066076,37.378553,7
Gaziantep district,37.066852,37.382801,1
Gazipur,24.092858,90.419022,5
Gazipur district,24.092858,90.415306,1
Gazi-Yurt,43.2283619,44.8334999,3
Gazole,25.210859,88.192384,1
Gbajimba,7.820035,8.860315,1
Gbaran-Ubie,5.012682,6.297357,1
